Year,Date,Site,Transect,Uniq_Transect,Protocol,Start_Time,Start_Depth,End_Depth,Temp,Organism,Isolates,Depth_Top,Max_Diam,Max_Length,Max_Width,Max_Height,OD,TD,RD,Disease,Percent_Pale,Percent_Bleach,Bleaching,Collector,Notes
2016,MISSING,MPDFR,MISSING,2016.C.MPDFR.MISSING,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,50,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,MISSING,
2016,MISSING,MPDFR,MISSING,2016.C.MPDFR.MISSING,MBRS,MISSING,MISSING,MISSING,MISSING,OANN,MISSING,MISSING,30,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,MISSING,
2016,MISSING,MPDFR,MISSING,2016.C.MPDFR.MISSING,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,15,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,MISSING,
2016,MISSING,MPDFR,MISSING,2016.C.MPDFR.MISSING,MBRS,MISSING,MISSING,MISSING,MISSING,MCAV,MISSING,MISSING,20,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,MISSING,
2016,MISSING,MPDFR,MISSING,2016.C.MPDFR.MISSING,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,17,MISSING,MISSING,7,0,MISSING,0,None,MISSING,MISSING,UB,MISSING,
2016,MISSING,MPDFR,MISSING,2016.C.MPDFR.MISSING,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,24,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,MISSING,
2016,MISSING,MPDFR,MISSING,2016.C.MPDFR.MISSING,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,26,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,MISSING,
2016,MISSING,MPDFR,MISSING,2016.C.MPDFR.MISSING,MBRS,MISSING,MISSING,MISSING,MISSING,PFUR,MISSING,MISSING,60,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,MISSING,
2016,MISSING,MPDFR,MISSING,2016.C.MPDFR.MISSING,MBRS,MISSING,MISSING,MISSING,MISSING,PFUR,MISSING,MISSING,50,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,MISSING,
2016,MISSING,MPDFR,MISSING,2016.C.MPDFR.MISSING,MBRS,MISSING,MISSING,MISSING,MISSING,EFAS,MISSING,MISSING,25,MISSING,MISSING,9,0,MISSING,0,None,MISSING,MISSING,UB,MISSING,
2017,2017-07-28,SPDFR,1,2017.C.SPDFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,18,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,1,2017.C.SPDFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,36,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,1,2017.C.SPDFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,ATEN,MISSING,MISSING,26,MISSING,MISSING,11,5,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,1,2017.C.SPDFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,12,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,1,2017.C.SPDFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,15,MISSING,MISSING,7,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,1,2017.C.SPDFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,30,MISSING,MISSING,12,2,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,1,2017.C.SPDFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,MCAV,MISSING,MISSING,23,MISSING,MISSING,18,5,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,1,2017.C.SPDFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,11,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,1,2017.C.SPDFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,52,MISSING,MISSING,25,5,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,1,2017.C.SPDFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,ATEN,MISSING,MISSING,16,MISSING,MISSING,23,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,2,2017.C.SPDFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,24,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,2,2017.C.SPDFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,16,MISSING,MISSING,9,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,2,2017.C.SPDFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,MALC,MISSING,MISSING,24,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,2,2017.C.SPDFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,20,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,2,2017.C.SPDFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,17,MISSING,MISSING,14,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,2,2017.C.SPDFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,DSTO,MISSING,MISSING,16,MISSING,MISSING,11,15,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,2,2017.C.SPDFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,13,MISSING,MISSING,7,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,2,2017.C.SPDFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,37,MISSING,MISSING,27,8,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,2,2017.C.SPDFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,DSTO,MISSING,MISSING,15,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,2,2017.C.SPDFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,MCAV,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,3,2017.C.SPDFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,29,MISSING,MISSING,16,0,MISSING,0,DSII,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,3,2017.C.SPDFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,ATEN,MISSING,MISSING,30,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,3,2017.C.SPDFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,20,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,3,2017.C.SPDFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,MLAM,MISSING,MISSING,10,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,3,2017.C.SPDFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,16,MISSING,MISSING,14,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,3,2017.C.SPDFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,28,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,3,2017.C.SPDFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,60,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,3,2017.C.SPDFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,MCAV,MISSING,MISSING,20,MISSING,MISSING,24,50,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,3,2017.C.SPDFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,OANN,MISSING,MISSING,45,MISSING,MISSING,60,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,3,2017.C.SPDFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,PFUR,MISSING,MISSING,50,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,4,2017.C.SPDFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,17,MISSING,MISSING,11,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,4,2017.C.SPDFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,OFRA,MISSING,MISSING,40,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,4,2017.C.SPDFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,OANN,MISSING,MISSING,110,MISSING,MISSING,90,30,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,4,2017.C.SPDFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,30,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,4,2017.C.SPDFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,14,MISSING,MISSING,7,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,4,2017.C.SPDFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,OANN,MISSING,MISSING,90,MISSING,MISSING,60,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,4,2017.C.SPDFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,PPOR,MISSING,MISSING,20,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,4,2017.C.SPDFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,OANN,MISSING,MISSING,50,MISSING,MISSING,40,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,4,2017.C.SPDFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,OANN,MISSING,MISSING,40,MISSING,MISSING,40,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,4,2017.C.SPDFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,MCAV,MISSING,MISSING,23,MISSING,MISSING,13,0,MISSING,0,None,MISSING,MISSING,P,NIMA,
2017,2017-07-28,SPDFR,5,2017.C.SPDFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,15,MISSING,MISSING,14,0,MISSING,0,None,MISSING,MISSING,P,NIMA,
2017,2017-07-28,SPDFR,5,2017.C.SPDFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,16,MISSING,MISSING,12,40,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,5,2017.C.SPDFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,17,MISSING,MISSING,7,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,5,2017.C.SPDFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,18,MISSING,MISSING,11,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,5,2017.C.SPDFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,PSTR,MISSING,MISSING,40,MISSING,MISSING,24,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,5,2017.C.SPDFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,23,MISSING,MISSING,13,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,5,2017.C.SPDFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,SINT,MISSING,MISSING,30,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,5,2017.C.SPDFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,PSTR,MISSING,MISSING,23,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-07-28,SPDFR,5,2017.C.SPDFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,22,MISSING,MISSING,14,0,MISSING,0,None,MISSING,MISSING,BL,NIMA,
2017,2017-07-28,SPDFR,5,2017.C.SPDFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,15,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,NIMA,
2017,2017-08-03,SPSFR,1,2017.C.SPSFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,MMEA,MISSING,MISSING,48,MISSING,MISSING,13,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,1,2017.C.SPSFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,45,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,PB,JASA,
2017,2017-08-03,SPSFR,1,2017.C.SPSFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,65,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,P,JASA,
2017,2017-08-03,SPSFR,1,2017.C.SPSFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SINT,MISSING,MISSING,17,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,PB,JASA,
2017,2017-08-03,SPSFR,1,2017.C.SPSFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,60,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,PB,JASA,
2017,2017-08-03,SPSFR,1,2017.C.SPSFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,52,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,1,2017.C.SPSFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,90,MISSING,MISSING,40,45,MISSING,0,None,MISSING,MISSING,BL,JASA,
2017,2017-08-03,SPSFR,1,2017.C.SPSFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,PPOR,MISSING,MISSING,35,MISSING,MISSING,30,15,MISSING,5,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,1,2017.C.SPSFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,MCAV,MISSING,MISSING,16,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,1,2017.C.SPSFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,MJAC,MISSING,MISSING,57,MISSING,MISSING,54,10,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,2,2017.C.SPSFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,18,MISSING,MISSING,16,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,2,2017.C.SPSFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,29,MISSING,MISSING,22,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,2,2017.C.SPSFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,40,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,2,2017.C.SPSFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,MALC,MISSING,MISSING,30,MISSING,MISSING,45,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,2,2017.C.SPSFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,15,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,P,JASA,
2017,2017-08-03,SPSFR,2,2017.C.SPSFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,23,MISSING,MISSING,15,0,MISSING,5,None,MISSING,MISSING,P,JASA,
2017,2017-08-03,SPSFR,2,2017.C.SPSFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PSTR,MISSING,MISSING,29,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,P,JASA,
2017,2017-08-03,SPSFR,2,2017.C.SPSFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,55,MISSING,MISSING,23,25,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,2,2017.C.SPSFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,MCAV,MISSING,MISSING,30,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,2,2017.C.SPSFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,MALC,MISSING,MISSING,38,MISSING,MISSING,60,0,MISSING,10,None,MISSING,MISSING,P,JASA,
2017,2017-08-03,SPSFR,3,2017.C.SPSFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,PPOR,MISSING,MISSING,45,MISSING,MISSING,22,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,3,2017.C.SPSFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,OFAV,MISSING,MISSING,120,MISSING,MISSING,90,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,3,2017.C.SPSFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,CNAT,MISSING,MISSING,90,MISSING,MISSING,60,20,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,3,2017.C.SPSFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,OANN,MISSING,MISSING,26,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,3,2017.C.SPSFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,MALC,MISSING,MISSING,38,MISSING,MISSING,88,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,3,2017.C.SPSFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,IRIG,MISSING,MISSING,10,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,3,2017.C.SPSFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,MALC,MISSING,MISSING,60,MISSING,MISSING,100,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,3,2017.C.SPSFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,MCAV,MISSING,MISSING,23,MISSING,MISSING,23,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,3,2017.C.SPSFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,DCYL,MISSING,MISSING,75,MISSING,MISSING,50,5,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,3,2017.C.SPSFR.3,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,40,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,PB,JASA,
2017,2017-08-03,SPSFR,4,2017.C.SPSFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,MCAV,MISSING,MISSING,12,MISSING,MISSING,13,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,4,2017.C.SPSFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,PSTR,MISSING,MISSING,20,MISSING,MISSING,17,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,4,2017.C.SPSFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,29,MISSING,MISSING,27,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,4,2017.C.SPSFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,15,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,4,2017.C.SPSFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,16,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,4,2017.C.SPSFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,MCOM,MISSING,MISSING,30,MISSING,MISSING,28,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,4,2017.C.SPSFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,PSTR,MISSING,MISSING,35,MISSING,MISSING,26,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,4,2017.C.SPSFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,18,MISSING,MISSING,14,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,4,2017.C.SPSFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,MCOM,MISSING,MISSING,40,MISSING,MISSING,35,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,4,2017.C.SPSFR.4,MBRS,MISSING,MISSING,MISSING,MISSING,PAST,MISSING,MISSING,25,MISSING,MISSING,18,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,5,2017.C.SPSFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,PSTR,MISSING,MISSING,40,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,5,2017.C.SPSFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,40,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,5,2017.C.SPSFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,PSTR,MISSING,MISSING,30,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,5,2017.C.SPSFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,ATEN,MISSING,MISSING,30,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,5,2017.C.SPSFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,MCOM,MISSING,MISSING,20,MISSING,MISSING,10,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,5,2017.C.SPSFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,MCOM,MISSING,MISSING,40,MISSING,MISSING,30,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,5,2017.C.SPSFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,ATEN,MISSING,MISSING,90,MISSING,MISSING,50,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,5,2017.C.SPSFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,PSTR,MISSING,MISSING,40,MISSING,MISSING,40,30,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,5,2017.C.SPSFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,30,MISSING,MISSING,25,0,MISSING,0,DSI,MISSING,MISSING,UB,JASA,
2017,2017-08-03,SPSFR,5,2017.C.SPSFR.5,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,30,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,1206DFR,1,2017.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,10,MISSING,MISSING,20,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,1206DFR,1,2017.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,AAGA,MISSING,MISSING,23,MISSING,MISSING,12,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,1206DFR,1,2017.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,MALC,MISSING,MISSING,31,MISSING,MISSING,15,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,1206DFR,1,2017.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,15,MISSING,MISSING,14,0,MISSING,0,None,MISSING,MISSING,PB,JASA,
2017,2017-08-03,1206DFR,1,2017.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,DLAB,MISSING,MISSING,23,MISSING,MISSING,33,5,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,1206DFR,1,2017.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,PFUR,MISSING,MISSING,36,MISSING,MISSING,8,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,1206DFR,1,2017.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,EFAS,MISSING,MISSING,33,MISSING,MISSING,14,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,1206DFR,1,2017.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,OFRA,MISSING,MISSING,40,MISSING,MISSING,35,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,1206DFR,1,2017.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,SSID,MISSING,MISSING,41,MISSING,MISSING,24,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,1206DFR,1,2017.C.1206DFR.1,MBRS,MISSING,MISSING,MISSING,MISSING,MCAV,MISSING,MISSING,20,MISSING,MISSING,22,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
2017,2017-08-03,1206DFR,2,2017.C.1206DFR.2,MBRS,MISSING,MISSING,MISSING,MISSING,OFAV,MISSING,MISSING,50,MISSING,MISSING,45,0,MISSING,0,None,MISSING,MISSING,UB,JASA,
