Year,Date,Site,Transect,Uniq_Transect,Protocol,Start_Time,Temp,Species,Num,Collector,Notes
2015,2015-07-04,WP4BR,5,2015.F.WP4BR.5,MBRS,15:29,MISSING,Lobster,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4BR,5,2015.F.WP4BR.5,MBRS,15:29,MISSING,Conch,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4BR,5,2015.F.WP4BR.5,MBRS,15:29,MISSING,Cucumbers,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4BR,6,2015.F.WP4BR.6,MBRS,15:29,MISSING,DiademaJuv,0,MOBA,NA
2015,2015-07-04,WP4BR,6,2015.F.WP4BR.6,MBRS,15:29,MISSING,Diadema,0,MOBA,NA
2015,2015-07-04,WP4BR,6,2015.F.WP4BR.6,MBRS,15:29,MISSING,OtherUrchins,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4BR,6,2015.F.WP4BR.6,MBRS,15:29,MISSING,Lobster,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4BR,6,2015.F.WP4BR.6,MBRS,15:29,MISSING,Conch,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4BR,6,2015.F.WP4BR.6,MBRS,15:29,MISSING,Cucumbers,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4BR,7,2015.F.WP4BR.7,MBRS,15:29,MISSING,DiademaJuv,2,IVWA,NA
2015,2015-07-04,WP4BR,7,2015.F.WP4BR.7,MBRS,15:29,MISSING,Diadema,5,IVWA,NA
2015,2015-07-04,WP4BR,7,2015.F.WP4BR.7,MBRS,15:29,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4BR,7,2015.F.WP4BR.7,MBRS,15:29,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4BR,7,2015.F.WP4BR.7,MBRS,15:29,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4BR,7,2015.F.WP4BR.7,MBRS,15:29,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4BR,8,2015.F.WP4BR.8,MBRS,15:29,MISSING,DiademaJuv,1,MOBA,NA
2015,2015-07-04,WP4BR,8,2015.F.WP4BR.8,MBRS,15:29,MISSING,Diadema,4,MOBA,NA
2015,2015-07-04,WP4BR,8,2015.F.WP4BR.8,MBRS,15:29,MISSING,OtherUrchins,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4BR,8,2015.F.WP4BR.8,MBRS,15:29,MISSING,Lobster,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4BR,8,2015.F.WP4BR.8,MBRS,15:29,MISSING,Conch,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4BR,8,2015.F.WP4BR.8,MBRS,15:29,MISSING,Cucumbers,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,1,2015.F.WP4DFR.1,MBRS,11:12,MISSING,DiademaJuv,0,IVWA,NA
2015,2015-07-04,WP4DFR,1,2015.F.WP4DFR.1,MBRS,11:12,MISSING,Diadema,0,IVWA,NA
2015,2015-07-04,WP4DFR,1,2015.F.WP4DFR.1,MBRS,11:12,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,1,2015.F.WP4DFR.1,MBRS,11:12,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,1,2015.F.WP4DFR.1,MBRS,11:12,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,1,2015.F.WP4DFR.1,MBRS,11:12,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,2,2015.F.WP4DFR.2,MBRS,11:12,MISSING,DiademaJuv,0,KENO,NA
2015,2015-07-04,WP4DFR,2,2015.F.WP4DFR.2,MBRS,11:12,MISSING,Diadema,0,KENO,NA
2015,2015-07-04,WP4DFR,2,2015.F.WP4DFR.2,MBRS,11:12,MISSING,OtherUrchins,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4DFR,2,2015.F.WP4DFR.2,MBRS,11:12,MISSING,Lobster,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4DFR,2,2015.F.WP4DFR.2,MBRS,11:12,MISSING,Conch,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4DFR,2,2015.F.WP4DFR.2,MBRS,11:12,MISSING,Cucumbers,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4DFR,3,2015.F.WP4DFR.3,MBRS,11:12,MISSING,DiademaJuv,0,MOBA,NA
2015,2015-07-04,WP4DFR,3,2015.F.WP4DFR.3,MBRS,11:12,MISSING,Diadema,0,MOBA,NA
2015,2015-07-04,WP4DFR,3,2015.F.WP4DFR.3,MBRS,11:12,MISSING,OtherUrchins,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,3,2015.F.WP4DFR.3,MBRS,11:12,MISSING,Lobster,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,3,2015.F.WP4DFR.3,MBRS,11:12,MISSING,Conch,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,3,2015.F.WP4DFR.3,MBRS,11:12,MISSING,Cucumbers,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,4,2015.F.WP4DFR.4,MBRS,11:12,MISSING,DiademaJuv,0,IVWA,NA
2015,2015-07-04,WP4DFR,4,2015.F.WP4DFR.4,MBRS,11:12,MISSING,Diadema,0,IVWA,NA
2015,2015-07-04,WP4DFR,4,2015.F.WP4DFR.4,MBRS,11:12,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,4,2015.F.WP4DFR.4,MBRS,11:12,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,4,2015.F.WP4DFR.4,MBRS,11:12,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,4,2015.F.WP4DFR.4,MBRS,11:12,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,5,2015.F.WP4DFR.5,MBRS,11:12,MISSING,DiademaJuv,0,KENO,NA
2015,2015-07-04,WP4DFR,5,2015.F.WP4DFR.5,MBRS,11:12,MISSING,Diadema,0,KENO,NA
2015,2015-07-04,WP4DFR,5,2015.F.WP4DFR.5,MBRS,11:12,MISSING,OtherUrchins,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4DFR,5,2015.F.WP4DFR.5,MBRS,11:12,MISSING,Lobster,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4DFR,5,2015.F.WP4DFR.5,MBRS,11:12,MISSING,Conch,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4DFR,5,2015.F.WP4DFR.5,MBRS,11:12,MISSING,Cucumbers,MISSING,KENO,Not surveyed in 2015
2015,2015-07-04,WP4DFR,6,2015.F.WP4DFR.6,MBRS,11:12,MISSING,DiademaJuv,0,MOBA,NA
2015,2015-07-04,WP4DFR,6,2015.F.WP4DFR.6,MBRS,11:12,MISSING,Diadema,0,MOBA,NA
2015,2015-07-04,WP4DFR,6,2015.F.WP4DFR.6,MBRS,11:12,MISSING,OtherUrchins,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,6,2015.F.WP4DFR.6,MBRS,11:12,MISSING,Lobster,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,6,2015.F.WP4DFR.6,MBRS,11:12,MISSING,Conch,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,6,2015.F.WP4DFR.6,MBRS,11:12,MISSING,Cucumbers,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,7,2015.F.WP4DFR.7,MBRS,11:12,MISSING,DiademaJuv,0,IVWA,NA
2015,2015-07-04,WP4DFR,7,2015.F.WP4DFR.7,MBRS,11:12,MISSING,Diadema,0,IVWA,NA
2015,2015-07-04,WP4DFR,7,2015.F.WP4DFR.7,MBRS,11:12,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,7,2015.F.WP4DFR.7,MBRS,11:12,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,7,2015.F.WP4DFR.7,MBRS,11:12,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,7,2015.F.WP4DFR.7,MBRS,11:12,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,8,2015.F.WP4DFR.8,MBRS,11:12,MISSING,DiademaJuv,0,MOBA,NA
2015,2015-07-04,WP4DFR,8,2015.F.WP4DFR.8,MBRS,11:12,MISSING,Diadema,0,MOBA,NA
2015,2015-07-04,WP4DFR,8,2015.F.WP4DFR.8,MBRS,11:12,MISSING,OtherUrchins,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,8,2015.F.WP4DFR.8,MBRS,11:12,MISSING,Lobster,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,8,2015.F.WP4DFR.8,MBRS,11:12,MISSING,Conch,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4DFR,8,2015.F.WP4DFR.8,MBRS,11:12,MISSING,Cucumbers,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,1,2015.F.WP4SFR.1,MBRS,13:40,MISSING,DiademaJuv,0,IVWA,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,1,2015.F.WP4SFR.1,MBRS,13:40,MISSING,Diadema,1,IVWA,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,1,2015.F.WP4SFR.1,MBRS,13:40,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,1,2015.F.WP4SFR.1,MBRS,13:40,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,1,2015.F.WP4SFR.1,MBRS,13:40,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,1,2015.F.WP4SFR.1,MBRS,13:40,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,2,2015.F.WP4SFR.2,MBRS,13:40,MISSING,DiademaJuv,0,JAAL,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,2,2015.F.WP4SFR.2,MBRS,13:40,MISSING,Diadema,3,JAAL,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,2,2015.F.WP4SFR.2,MBRS,13:40,MISSING,OtherUrchins,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-04,WP4SFR,2,2015.F.WP4SFR.2,MBRS,13:40,MISSING,Lobster,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-04,WP4SFR,2,2015.F.WP4SFR.2,MBRS,13:40,MISSING,Conch,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-04,WP4SFR,2,2015.F.WP4SFR.2,MBRS,13:40,MISSING,Cucumbers,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-04,WP4SFR,3,2015.F.WP4SFR.3,MBRS,13:40,MISSING,DiademaJuv,1,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,3,2015.F.WP4SFR.3,MBRS,13:40,MISSING,Diadema,1,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,3,2015.F.WP4SFR.3,MBRS,13:40,MISSING,OtherUrchins,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,3,2015.F.WP4SFR.3,MBRS,13:40,MISSING,Lobster,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,3,2015.F.WP4SFR.3,MBRS,13:40,MISSING,Conch,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,3,2015.F.WP4SFR.3,MBRS,13:40,MISSING,Cucumbers,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,4,2015.F.WP4SFR.4,MBRS,13:40,MISSING,DiademaJuv,0,IVWA,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,4,2015.F.WP4SFR.4,MBRS,13:40,MISSING,Diadema,0,IVWA,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,4,2015.F.WP4SFR.4,MBRS,13:40,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,4,2015.F.WP4SFR.4,MBRS,13:40,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,4,2015.F.WP4SFR.4,MBRS,13:40,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,4,2015.F.WP4SFR.4,MBRS,13:40,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,5,2015.F.WP4SFR.5,MBRS,13:40,MISSING,DiademaJuv,0,JAAL,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,5,2015.F.WP4SFR.5,MBRS,13:40,MISSING,Diadema,0,JAAL,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,5,2015.F.WP4SFR.5,MBRS,13:40,MISSING,OtherUrchins,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-04,WP4SFR,5,2015.F.WP4SFR.5,MBRS,13:40,MISSING,Lobster,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-04,WP4SFR,5,2015.F.WP4SFR.5,MBRS,13:40,MISSING,Conch,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-04,WP4SFR,5,2015.F.WP4SFR.5,MBRS,13:40,MISSING,Cucumbers,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-04,WP4SFR,6,2015.F.WP4SFR.6,MBRS,13:40,MISSING,DiademaJuv,1,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,6,2015.F.WP4SFR.6,MBRS,13:40,MISSING,Diadema,0,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,6,2015.F.WP4SFR.6,MBRS,13:40,MISSING,OtherUrchins,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,6,2015.F.WP4SFR.6,MBRS,13:40,MISSING,Lobster,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,6,2015.F.WP4SFR.6,MBRS,13:40,MISSING,Conch,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,6,2015.F.WP4SFR.6,MBRS,13:40,MISSING,Cucumbers,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,7,2015.F.WP4SFR.7,MBRS,13:40,MISSING,DiademaJuv,0,IVWA,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,7,2015.F.WP4SFR.7,MBRS,13:40,MISSING,Diadema,0,IVWA,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,7,2015.F.WP4SFR.7,MBRS,13:40,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,7,2015.F.WP4SFR.7,MBRS,13:40,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,7,2015.F.WP4SFR.7,MBRS,13:40,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,7,2015.F.WP4SFR.7,MBRS,13:40,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-04,WP4SFR,8,2015.F.WP4SFR.8,MBRS,13:40,MISSING,DiademaJuv,2,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,8,2015.F.WP4SFR.8,MBRS,13:40,MISSING,Diadema,0,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-04,WP4SFR,8,2015.F.WP4SFR.8,MBRS,13:40,MISSING,OtherUrchins,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,8,2015.F.WP4SFR.8,MBRS,13:40,MISSING,Lobster,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,8,2015.F.WP4SFR.8,MBRS,13:40,MISSING,Conch,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-04,WP4SFR,8,2015.F.WP4SFR.8,MBRS,13:40,MISSING,Cucumbers,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,1,2015.F.WP5BR.1,MBRS,16:00,MISSING,DiademaJuv,0,IVWA,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,1,2015.F.WP5BR.1,MBRS,16:00,MISSING,Diadema,0,IVWA,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,1,2015.F.WP5BR.1,MBRS,16:00,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-05,WP5BR,1,2015.F.WP5BR.1,MBRS,16:00,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-05,WP5BR,1,2015.F.WP5BR.1,MBRS,16:00,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-05,WP5BR,1,2015.F.WP5BR.1,MBRS,16:00,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-05,WP5BR,2,2015.F.WP5BR.2,MBRS,16:00,MISSING,DiademaJuv,0,JAAL,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,2,2015.F.WP5BR.2,MBRS,16:00,MISSING,Diadema,0,JAAL,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,2,2015.F.WP5BR.2,MBRS,16:00,MISSING,OtherUrchins,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,2,2015.F.WP5BR.2,MBRS,16:00,MISSING,Lobster,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,2,2015.F.WP5BR.2,MBRS,16:00,MISSING,Conch,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,2,2015.F.WP5BR.2,MBRS,16:00,MISSING,Cucumbers,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,3,2015.F.WP5BR.3,MBRS,16:00,MISSING,DiademaJuv,0,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,3,2015.F.WP5BR.3,MBRS,16:00,MISSING,Diadema,0,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,3,2015.F.WP5BR.3,MBRS,16:00,MISSING,OtherUrchins,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,3,2015.F.WP5BR.3,MBRS,16:00,MISSING,Lobster,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,3,2015.F.WP5BR.3,MBRS,16:00,MISSING,Conch,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,3,2015.F.WP5BR.3,MBRS,16:00,MISSING,Cucumbers,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,4,2015.F.WP5BR.4,MBRS,16:00,MISSING,DiademaJuv,0,IVWA,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,4,2015.F.WP5BR.4,MBRS,16:00,MISSING,Diadema,0,IVWA,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,4,2015.F.WP5BR.4,MBRS,16:00,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-05,WP5BR,4,2015.F.WP5BR.4,MBRS,16:00,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-05,WP5BR,4,2015.F.WP5BR.4,MBRS,16:00,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-05,WP5BR,4,2015.F.WP5BR.4,MBRS,16:00,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-05,WP5BR,5,2015.F.WP5BR.5,MBRS,16:00,MISSING,DiademaJuv,0,JAAL,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,5,2015.F.WP5BR.5,MBRS,16:00,MISSING,Diadema,0,JAAL,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,5,2015.F.WP5BR.5,MBRS,16:00,MISSING,OtherUrchins,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,5,2015.F.WP5BR.5,MBRS,16:00,MISSING,Lobster,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,5,2015.F.WP5BR.5,MBRS,16:00,MISSING,Conch,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,5,2015.F.WP5BR.5,MBRS,16:00,MISSING,Cucumbers,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,6,2015.F.WP5BR.6,MBRS,16:00,MISSING,DiademaJuv,0,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,6,2015.F.WP5BR.6,MBRS,16:00,MISSING,Diadema,0,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,6,2015.F.WP5BR.6,MBRS,16:00,MISSING,OtherUrchins,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,6,2015.F.WP5BR.6,MBRS,16:00,MISSING,Lobster,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,6,2015.F.WP5BR.6,MBRS,16:00,MISSING,Conch,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,6,2015.F.WP5BR.6,MBRS,16:00,MISSING,Cucumbers,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,7,2015.F.WP5BR.7,MBRS,16:00,MISSING,DiademaJuv,2,JAAL,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,7,2015.F.WP5BR.7,MBRS,16:00,MISSING,Diadema,1,JAAL,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,7,2015.F.WP5BR.7,MBRS,16:00,MISSING,OtherUrchins,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,7,2015.F.WP5BR.7,MBRS,16:00,MISSING,Lobster,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,7,2015.F.WP5BR.7,MBRS,16:00,MISSING,Conch,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,7,2015.F.WP5BR.7,MBRS,16:00,MISSING,Cucumbers,MISSING,JAAL,Not surveyed in 2015
2015,2015-07-05,WP5BR,8,2015.F.WP5BR.8,MBRS,16:00,MISSING,DiademaJuv,5,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,8,2015.F.WP5BR.8,MBRS,16:00,MISSING,Diadema,0,FEQU,"Sea condition choppy, cloud cover 5/8"
2015,2015-07-05,WP5BR,8,2015.F.WP5BR.8,MBRS,16:00,MISSING,OtherUrchins,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,8,2015.F.WP5BR.8,MBRS,16:00,MISSING,Lobster,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,8,2015.F.WP5BR.8,MBRS,16:00,MISSING,Conch,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-05,WP5BR,8,2015.F.WP5BR.8,MBRS,16:00,MISSING,Cucumbers,MISSING,FEQU,Not surveyed in 2015
2015,2015-07-09,WP5DFR,1,2015.F.WP5DFR.1,MBRS,15:13,MISSING,DiademaJuv,0,IVWA,NA
2015,2015-07-09,WP5DFR,1,2015.F.WP5DFR.1,MBRS,15:13,MISSING,Diadema,1,IVWA,NA
2015,2015-07-09,WP5DFR,1,2015.F.WP5DFR.1,MBRS,15:13,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,1,2015.F.WP5DFR.1,MBRS,15:13,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,1,2015.F.WP5DFR.1,MBRS,15:13,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,1,2015.F.WP5DFR.1,MBRS,15:13,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,2,2015.F.WP5DFR.2,MBRS,15:13,MISSING,DiademaJuv,0,KENO,NA
2015,2015-07-09,WP5DFR,2,2015.F.WP5DFR.2,MBRS,15:13,MISSING,Diadema,0,KENO,NA
2015,2015-07-09,WP5DFR,2,2015.F.WP5DFR.2,MBRS,15:13,MISSING,OtherUrchins,MISSING,KENO,Not surveyed in 2015
2015,2015-07-09,WP5DFR,2,2015.F.WP5DFR.2,MBRS,15:13,MISSING,Lobster,MISSING,KENO,Not surveyed in 2015
2015,2015-07-09,WP5DFR,2,2015.F.WP5DFR.2,MBRS,15:13,MISSING,Conch,MISSING,KENO,Not surveyed in 2015
2015,2015-07-09,WP5DFR,2,2015.F.WP5DFR.2,MBRS,15:13,MISSING,Cucumbers,MISSING,KENO,Not surveyed in 2015
2015,2015-07-09,WP5DFR,3,2015.F.WP5DFR.3,MBRS,15:13,MISSING,DiademaJuv,0,MOBA,NA
2015,2015-07-09,WP5DFR,3,2015.F.WP5DFR.3,MBRS,15:13,MISSING,Diadema,0,MOBA,NA
2015,2015-07-09,WP5DFR,3,2015.F.WP5DFR.3,MBRS,15:13,MISSING,OtherUrchins,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,3,2015.F.WP5DFR.3,MBRS,15:13,MISSING,Lobster,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,3,2015.F.WP5DFR.3,MBRS,15:13,MISSING,Conch,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,3,2015.F.WP5DFR.3,MBRS,15:13,MISSING,Cucumbers,MISSING,MOBA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,4,2015.F.WP5DFR.4,MBRS,15:13,MISSING,DiademaJuv,0,IVWA,NA
2015,2015-07-09,WP5DFR,4,2015.F.WP5DFR.4,MBRS,15:13,MISSING,Diadema,1,IVWA,NA
2015,2015-07-09,WP5DFR,4,2015.F.WP5DFR.4,MBRS,15:13,MISSING,OtherUrchins,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,4,2015.F.WP5DFR.4,MBRS,15:13,MISSING,Lobster,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,4,2015.F.WP5DFR.4,MBRS,15:13,MISSING,Conch,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,4,2015.F.WP5DFR.4,MBRS,15:13,MISSING,Cucumbers,MISSING,IVWA,Not surveyed in 2015
2015,2015-07-09,WP5DFR,5,2015.F.WP5DFR.5,MBRS,15:13,MISSING,DiademaJuv,0,KENO,NA
2015,2015-07-09,WP5DFR,5,2015.F.WP5DFR.5,MBRS,15:13,MISSING,Diadema,4,KENO,NA
